"code_insee","commune","code_region","region","code_departement","departement","pop_tot","pop_cl","pop_0_14","pop_15_29","pop_18_24","pop_75p","pop_femmes","pop_act_15p","pop_chom","pop_agric","pop_indep","pop_cadres","pop_interm","pop_empl","pop_ouvr","pop_scol_18_24","pop_non_scol_15p","pop_dipl_aucun","pop_dipl_bepc","pop_dipl_capbep","pop_dipl_bac","pop_dipl_sup2","pop_dipl_sup34","pop_dipl_sup","log_rp","log_proprio","log_loc","log_hlm","log_sec","log_maison","log_appart","age_0_14","age_15_29","age_75p","femmes","chom","agric","indep","cadres","interm","empl","ouvr","etud","dipl_aucun","dipl_bepc","dipl_capbep","dipl_bac","dipl_sup2","dipl_sup34","dipl_sup","resid_sec","proprio","locataire","hlm","maison","appart"
"13096","Saintes-Maries-de-la-Mer","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",2157,"2 000-3 000",204,223,105,293,1145,788,186,0,120,140,100,360,190,22,1886,551,185,521,349,131,91,58,1117,615,420,20,1851,721,389,9.45757997218359,10.3384330088085,13.5836810384794,53.0829856281873,23.6040609137056,0,15.2284263959391,17.7664974619289,12.6903553299492,45.6852791878173,24.1116751269036,20.952380952381,29.2152704135737,9.80911983032874,27.6246023329799,18.5047720042418,6.94591728525981,4.82502651113468,3.07529162248144,62.3652291105121,55.0581915846016,37.6007162041182,1.7905102954342,64.5478961504029,34.8254252461952
"13097","Saint-Martin-de-Crau","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",13558,"10 001-50 000",2422.04789416485,1972.60862569121,771.617308632068,1435.93282512843,7132.14633605573,5961.05294275169,659.249727095025,87.6235435981981,335.124401261839,718.329651393467,1523.68248092396,1728.10637472706,1520.97764488554,294.164701694808,10233.9296934257,2274.02076860429,552.235579578058,2896.55759936013,1853.6683973847,1237.56510572274,808.666093989009,611.216148786781,5880.81581295235,3550.97251117153,2187.48592887883,960.681809092121,146.049182193132,4243.48205434331,1599.82084199794,17.8643449931026,14.5494071816729,10.5910372114503,52.6047081874593,11.0592832076192,1.46993399387173,5.6218994275052,12.0503820095561,25.5606265462996,28.9899517974981,25.5152514076387,38.1231341500499,22.2204064003403,5.39612442259414,28.303473701025,18.1129678717209,12.0927653677136,7.90181404615764,5.97244819044856,2.42330270067061,60.3823113002553,37.1969808008771,16.3358595073874,72.1580506738053,27.2040630565979
"13098","Saint-Mitre-les-Remparts","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",5800,"5 001-10 000",838,725,308,727,2945,2635,305,0,200,495,815,710,435,125,4625,780,293,1125,941,595,422,469,2541,1935,552,127,59,2209,297,14.448275862069,12.5,12.5344827586207,50.7758620689655,11.5749525616698,0,7.59013282732448,18.7855787476281,30.9297912713473,26.9449715370019,16.5085388994307,40.5844155844156,16.8648648648649,6.33513513513514,24.3243243243243,20.3459459459459,12.8648648648649,9.12432432432433,10.1405405405405,2.26923076923077,76.1511216056671,21.7237308146399,4.99803227075954,86.9342778433688,11.6883116883117
"13100","Saint-Rémy-de-Provence","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",9829,"5 001-10 000",1302.87031493368,1307.62114762467,587.81032782518,1404.50408378353,5217.5796388152,4495.16455729047,689.083561997315,149.61504876832,603.660287854679,647.845207714168,1080.70117197665,1190.1680125243,809.914134930068,209.185310156492,7953.81908019273,2045.9590112912,428.050705498275,1768.6506840845,1436.47092466515,832.066765418445,721.162520068952,721.458469166206,4621.47997868463,2700.60676144819,1668.55219749611,131.140780153222,1295.0940979812,3515.97064624777,1086.42600535756,13.2553699759251,13.3037048288195,14.2893893965157,53.0835246598352,15.329440184336,3.32835532184617,13.4291032099289,14.4120465326116,24.0414151295956,26.4766283270771,18.0174524115365,35.5872124483504,25.7229764803957,5.38170030249045,22.2364962825084,18.0601407975493,10.4612231813335,9.06687105650733,9.07059189921534,21.8892568773689,58.435972327134,36.1042827231076,2.8376360117987,76.0788894999928,23.5081837499766
"13101","Saint-Savournin","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",3384,"3 001-5 000",688,475,193,213,1758,1676,146,5,165,390,530,420,155,81,2463,301,128,571,437,383,316,327,1320,980,307,4,20,1027,290,20.3309692671395,14.0366430260047,6.29432624113475,51.9503546099291,8.71121718377088,0.298329355608592,9.84486873508353,23.2696897374702,31.6229116945107,25.0596658711217,9.24821002386635,41.9689119170984,12.2208688591149,5.19691433211531,23.1831100284206,17.7425903369874,15.5501421031263,12.8298822574097,13.2764920828258,1.49253731343284,74.2424242424242,23.2575757575758,0.303030303030303,77.8030303030303,21.969696969697
"13102","Saint-Victoret","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",6632.99999999998,"5 001-10 000",1172.58613920948,1132.42938851342,520.666544330184,643.908310762551,3441.14095256526,3107.42534565513,484.229072340455,0,185.439140245629,245.16270029781,741.464917763907,1105.76146774206,709.870048245761,218.61865057399,4976.36216071195,1271.31801413535,299.043650951112,1542.17248542535,885.037710818724,543.93316559068,236.487342350794,198.36979143994,2643.99999999993,1595.47614458245,947.934922716712,155.685544220737,23.1057658295012,1998.1976363364,627.659122824096,17.6780663230738,17.0726577493355,9.70764828527896,51.8791037624796,15.5829671987942,0,5.96761368716111,7.88957651518811,23.8610693833929,35.5844902046693,22.8443154471375,41.9882270052964,25.5471361021977,6.00928230891316,30.9899568323363,17.784833222269,10.9303372227407,4.75221325766533,3.9862410538778,0.866323567873794,60.343273244421,35.8523041874711,5.88825810214603,75.5747971382925,23.7389985939528
"13103","Salon-de-Provence","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",45400,"10 001-50 000",8294.0122082201,8135.72513190998,3549.15529429608,4570.48934474896,23458.3621864555,20894.2913157075,3132.83146338081,93.3908231760108,942.151297362708,3447.87403627508,5214.53317190093,6241.38899004009,4532.45182711212,1477.3840559573,33464.9427426324,7382.85680042883,1904.39759804232,7685.77669678589,6076.77693395414,3997.32686006678,3041.81900198328,3375.98885137117,19900.6573322249,9441.25095608456,10116.8701655191,4074.94726978859,230.722301485941,7499.68569028896,12314.3760665807,18.268749357313,17.9200994094933,10.0671571470241,51.6704012917522,14.9937196531077,0.446968130026039,4.50913258136894,16.5015122273284,24.9567362353221,29.8712643359579,21.692297473161,41.626357075207,22.0614655079732,5.69072420857971,22.9666512681483,18.1586353835672,11.9448190627693,9.08956882244469,10.0881357465177,1.14608290978521,47.4419050510279,50.8368643137077,20.4764455854937,37.6856179426034,61.8792427858158
"13104","Sausset-les-Pins","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",7640,"5 001-10 000",982.768278773425,830.615131405197,346.754122021045,1118.15388970749,3998.3422528498,3175.60858740953,311.956705390067,4.81924264991688,289.656411010009,817.998756492582,943.685027836769,714.782655663399,301.161156962493,189.336182246043,6199.13250206101,940.598853831284,445.008801594188,1455.46788248952,1088.6922186405,778.576305671968,656.542710812209,834.245729021337,3769.9999999996,2591.29367032694,1061.05497504665,165.560836144992,1332.06335616438,2392.29002926833,1355.82711803028,12.863459146249,10.8719258037329,14.6355221165902,52.3343226812801,9.82352505994898,0.151758080924203,9.12128818892927,25.7588028869722,29.7166669588386,22.508525090193,9.48357294902525,54.6024315853848,15.1730722567805,7.17856573393514,23.4785735263059,17.5620091727116,12.5594396540664,10.5908804271231,13.4574592290773,26.1083264392448,68.7345801147802,28.1446942983226,4.39153411525224,63.4559689461163,35.9635840326372
"13105","Sénas","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",6929.99999999997,"5 001-10 000",1310.96760239072,984.2204547444,396.094651524635,709.980470087352,3600.52971193886,3188.93291422749,419.228136654089,75.4007440025343,261.389245875452,366.950287479,864.595197895727,980.209672032946,718.820426157494,142.758741978131,5206.84166372873,1332.48274010636,359.696907916648,1410.47858640834,889.728779229901,578.072370686094,329.752587104415,306.629692276972,2950.6824486325,1688.97666565676,1170.21954691933,321.709841077478,48.2500331232374,2192.65363559369,731.889888451263,18.9172814197796,14.2023153642771,10.245028428389,51.9556956989737,13.1463454368605,2.36445061814039,8.19676214288668,11.5069930082832,27.1123670880098,30.7378580358251,22.5410958929384,36.0415727474806,25.5909978862722,6.90815913267202,27.088947148784,17.0876864842621,11.1021691846901,6.33306346535362,5.88897669796604,1.60890694994871,57.2402044293014,39.6592844974447,10.9028960817717,74.3100511073254,24.8040885860306
"13106","Septèmes-les-Vallons","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",11058,"10 001-50 000",2074.54035725513,1752.78564536838,807.305024657735,1250.34341711329,5773.31660985315,4966.87219060184,733.346898128816,2.96004353819167,311.587180099771,566.814220530157,1489.06088271015,1479.05283053141,1018.23972792242,380.866497201086,8172.23606444418,2149.92560150233,373.806056874217,2208.13125105296,1507.97624201064,853.078894045747,555.504119787845,523.813899170438,4504.62275974352,3028.80315205151,1340.04066347804,520.209447243456,5.39629496243613,2592.32973328319,1890.35089185004,18.7605385897552,15.8508378130619,11.3071388778558,52.2094104707284,14.7647628122268,0.0595957259337692,6.27330779095437,11.4118946246023,29.9798510122267,29.7783549439832,20.5006227027364,47.1775209577765,26.3076786395861,4.57409763896291,27.0199151571271,18.4524312577258,10.4387451282438,6.79745562178185,6.40967655657245,0.119651267477582,67.2376648077843,29.7481217617952,11.5483465539537,57.5482092851387,41.9646881142533
"13107","Simiane-Collongue","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",5699,"5 001-10 000",1014.14747335856,777.224132004135,349.606393949815,620.230556101884,2961.49887907035,2588.05280373348,220.550590122611,4.81551506817927,197.43611779535,775.297925976862,804.191016385938,582.677323249692,332.27053970437,201.288529849894,4218.71066804169,619.756636022302,195.880142087775,836.107815869255,662.907382522377,564.709537736775,523.044434476818,816.30471932639,2351.93445628512,1683.50406783547,601.013177495137,206.104044918073,30.7961432506887,1867.45674343992,468.068064627026,17.795182898027,13.6379037024765,10.8831471504103,51.9652373937594,8.52187365746358,0.186067110424969,7.62875152742371,29.9568047784199,31.0732074409698,22.5141203614212,12.8386306193228,57.5757575757577,14.6906646316656,4.64312813797922,19.8190367071884,15.7135066773872,13.3858323590347,12.3982058888057,19.3496255979393,1.29247273093686,71.5795486280074,25.5539934749898,8.76317128512222,79.4008837469717,19.9014076849037
"13108","Tarascon","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",15195,"10 001-50 000",3198.1346720299,2631.4907307286,1206.54200523171,1246.6960628348,7600.03757217869,5888.99753337698,1328.43859610244,117.4121084779,444.935842713468,403.183393800899,1136.11757427794,1725.08653302838,1883.28733420824,507.806440089464,10805.2814021378,3728.80626339328,656.926549553915,2754.00353647671,1731.06490571892,934.838313814941,574.795937670188,424.845895509851,6108.09832587677,3018.6979803325,2944.30264444826,835.181534307909,203.110312874211,3502.76252538305,2530.75331785729,21.0472831328062,17.3181357731398,8.20464667874167,50.0167000472438,22.5579750810434,1.99375373843248,7.55537492063313,6.8463841513905,19.2922066589226,29.293381823496,31.979760961596,42.0877547476635,34.509108320451,6.07968015922236,25.4875688469514,16.020544410592,8.65167947990679,5.31958323229292,3.93183555058359,3.21824747841655,49.4212407738081,48.2032620852682,13.6733479022381,57.3462039820758,41.4327534174725
"13109","Le Tholonet","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",2267,"2 000-3 000",388,336,137,191,1139,1078,115,0,120,370,315,200,125,79,1694,143,58,240,268,227,260,498,1001,668,278,35,72,747,244,17.1151301279224,14.8213498014998,8.42523158359065,50.2426113806793,10.6679035250464,0,11.1317254174397,34.3228200371057,29.2207792207792,18.5528756957328,11.595547309833,57.6642335766423,8.44155844155844,3.42384887839433,14.1676505312869,15.8205430932704,13.4002361275089,15.3482880755608,29.3978748524203,6.71015843429636,66.7332667332667,27.7722277722278,3.4965034965035,74.6253746253746,24.3756243756244
"13110","Trets","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",10500,"10 001-50 000",1915.51206606897,1613.83062276008,728.502070153095,847.596335501776,5487.27317905581,5114.61579644723,648.659387923582,46.2491702206569,352.276034610019,960.542132332721,1420.11893022419,1276.0918339941,1019.80483693275,307.559747129562,7851.55786249751,1539.01267592621,386.903965186795,1935.57245969257,1300.28149826488,985.747140501001,762.079244849448,941.960878076604,4578.38302256075,2727.87541767647,1694.98542599316,293.886850120148,165.275798540009,3285.3232091568,1273.01992442068,18.2429720577997,15.3698154548579,8.07234605239787,52.2597445624363,12.6824655798029,0.904255022494221,6.8876343528036,18.7803379679065,27.7658965353888,24.9499060101545,19.9390311514921,42.2181020110112,19.6013670519734,4.92773500447368,24.6520817090034,16.5608089634746,12.5547968666112,9.70608964737397,11.9971207570898,3.48414177269302,59.5816340449108,37.0214859185183,6.41900969560588,71.7572818387588,27.8050114668795
"13112","Velaux","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",8616.00000000001,"5 001-10 000",1587.18613352654,1120.31982493379,467.157619947631,738.220088512168,4417.4470847612,3946.27432533585,423.172495363295,9.76865954160486,291.311975202933,1031.7979720164,1310.12936280497,851.493169672039,456.103571744148,238.139918544782,6403.39317856176,1017.00372444632,319.817212612262,1453.42171379954,1058.37932022721,907.723668449808,721.508099841797,925.539439184818,3485.00000000007,2572.29729983022,806.140698203331,251.366788677271,74.0750887874175,2856.70250746662,603.162349676873,18.4213803798345,13.0027834834469,8.56801402637149,51.2702772140343,10.7233420810724,0.247541319641368,7.38194943348599,26.1461289042188,33.1991456953128,21.5771408542302,11.5578273110887,50.9763532427188,15.8822626705353,4.99449594447822,22.69768032776,16.5284137755372,14.1756666057743,11.2675901623122,14.4538905136027,2.08130165673615,73.8105394499331,23.1317273516016,7.21282033507219,81.9713775456689,17.3073844957492
"13113","Venelles","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",8406,"5 001-10 000",1411.73912034938,1200.5675149753,510.919242121357,807.000691056911,4392.06890834712,3989.97428760772,384.12312463736,25.1818709887557,295.96570334925,1250.81870567701,1037.11735294631,854.786748032164,397.482736876505,274.921968335873,6358.9533078488,696.025753539095,331.58213604853,1180.72282134252,1085.47727507491,918.547707134267,906.057958673225,1240.53965603625,3676.25065398338,2512.52112121294,1074.7608535174,197.824140792814,69.9022945965953,2615.87630200162,1028.63044707554,16.7944220836234,14.2822687958042,9.6002937313456,52.2492137562113,9.62720802062285,0.631128653309043,7.41773460216214,31.3490417610427,25.9930836187954,21.4233648243551,9.96203755274886,53.8092805419475,10.9456025204651,5.21441375641587,18.5678800296452,17.0700620451972,14.444951278389,14.2485392612474,19.5085511086402,1.86597545685081,68.3446630193867,29.2352441298541,5.38113854066133,71.1560921224782,27.9804220085204
"13114","Ventabren","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",5432.99999999997,"5 001-10 000",858.333395279684,636.698011522019,254.880691321315,584.607631790866,2780.79793099175,2504.46496933654,220.62795019513,10.0743356253484,236.746887195688,977.210555658799,599.422969708232,402.973425013938,166.226537818249,169.248838505853,4156.58167626833,329.060273802885,171.263705630923,667.572817939661,642.38697887629,621.912407854795,625.616242334136,1098.76924982964,2244.56197732762,1813.38041256271,367.713250325217,7.05203493774388,54.3124553196593,2064.23136963389,170.256272068388,15.7985163865211,11.7190872726306,10.7603098065685,51.183470108444,8.80938455504038,0.402255002513259,9.45299255906162,39.0187352437863,23.934172649539,16.0902001005305,6.6372075414688,66.4031620553358,7.91660791081355,4.12030170389143,16.0606207199323,15.4546939987718,14.9621120500423,15.0512197536269,26.4344438629217,2.36256728720566,80.789946140036,16.3824057450629,0.314183123877918,91.9658886894078,7.58527827648116
"13117","Vitrolles","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",33101,"10 001-50 000",6814.94839424078,5548.92719820631,2586.34471575594,2323.98529859411,17640.4359257745,14762.4094209674,2157.5285182353,5.18681771651641,633.884844824674,1921.74545666008,3814.55753271407,4831.82598603075,3475.01113516563,1226.85047026921,23487.1236030003,5435.5645101746,1395.04746812033,6258.19564230765,4118.74537523289,2687.20313936005,1843.55807129382,1748.80939651092,13262.3949371325,7559.62666270229,5516.10744028126,3729.27976818681,208.542086685586,6019.67541017954,7095.10875655936,20.5883459540219,16.7636240542772,7.02089150960426,53.2927583026933,14.6150161312483,0.0351353059558791,4.29391183206416,13.0178306390187,25.8396676581545,32.7306054739817,23.5395932741846,47.4356903314269,23.1427423896226,5.93962671504877,26.6452195172516,17.5361846978433,11.4411759599919,7.84922880491981,7.44582191532182,1.54808894375247,57.0004640831242,41.5920915221509,28.1192030991736,45.3890525709308,53.497945055868
"13118","Coudoux","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",3709.99999999999,"3 001-5 000",784.045627530277,532.885670354533,218.158531668046,256.73921075365,1891.35873054204,1790.26221068862,112.283023733869,9.79683675821433,132.035945373696,466.163655395031,517.294531798181,399.305384152223,206.17944698236,122.468271093841,2592.21747490738,294.822679721683,123.195355369719,583.015519131178,445.09694669822,360.332473377472,336.971980693601,448.782519915504,1461.99999999998,1136.13345932791,301.884480690915,58.0644012248846,25.8250764525994,1240.24873093188,214.706106153043,21.1333053242663,14.3634951578042,6.92019435993667,50.9800196911602,6.27187587737104,0.547229154462575,7.37522942647093,26.038847974997,28.8949031437805,22.304296084015,11.5167178166071,56.1372824420137,11.373377526213,4.75250848211031,22.490995635002,17.1705094578966,13.9005495050274,12.9993715402154,17.3126878535351,1.7357602625017,77.7109069307747,20.6487332893926,3.97157327119599,84.8323345370654,14.6857801746269
"13119","Carnoux-en-Provence","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",6564.00000000001,"5 001-10 000",1034.27709785679,877.223698069123,365.624457540717,794.755441544348,3407.89367413443,2773.79158419282,330.418439076121,0,224.615757734376,569.991588373993,760.560398213137,897.283056355432,331.242431255034,190.703950463177,5088.89300048147,942.291057733464,392.970908150796,1126.69510067651,990.894764350678,597.62579259169,500.662962361877,537.752414616455,2867.58265092161,1880.68413828624,917.184478916278,396.029834570998,193.061063690086,1663.35975489833,1184.08222843406,15.7568113628396,13.3641635903279,12.1077916140211,51.9179414097262,11.9121581073033,0,8.09778784442234,20.5491858733093,27.41952216408,32.3486112463833,11.9418644552354,52.1584228106348,18.5166215450848,7.72212951055595,22.1402788498385,19.4717154449293,11.7437287939665,9.83834720664216,10.5671786489827,6.30785814005077,65.5843045249911,31.9845873883183,13.8105813425715,58.0056429886596,41.2920000075153
"13201","Marseille 1er Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",40283,"10 001-50 000",6481.05482872615,8967.10361055767,4621.90498114733,2807.86030919669,19716.6638701519,16240.2912888414,3793.23096713396,12.944029620866,1044.6816975419,3733.93057726532,3825.04800686506,4371.17439531014,2550.00792533472,3175.14664576913,28451.829117613,7665.57140306998,1223.94667319,4360.33312209074,4559.96330509565,2193.82804128121,3299.65431547496,5148.53225741049,20891.6657596906,5865.23564116274,14418.7493930379,667.264153078647,1426.35721820076,296.804300322849,20167.5361149355,16.0888087499098,22.2602676328915,6.97033564828014,48.9453711743214,23.3569146000495,0.0797031862954315,6.43265369420864,22.9917709655299,23.5528288183675,26.9156157212127,15.7017376103766,68.6977914673819,26.9422797788584,4.30182069536022,15.3253174130428,16.0269601165038,7.7106748821401,11.5973363323496,18.0956107817452,6.39105542463925,28.0745236336272,69.0167531823055,3.19392508359051,1.42068279158246,96.5338826827669
"13202","Marseille 2e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",24874,"10 001-50 000",4271.17617558279,5027.38137207339,2347.81143158695,2258.88444129829,12278.2503656016,9886.59126383075,1922.19384040495,9.30684565255848,618.494870656372,1893.29379629504,2336.12052408155,3056.57691281781,1733.62778154827,1319.92674203383,18298.0359537394,5024.34766630459,1046.35454538028,2854.48480348792,2898.4544950621,1672.31303419742,1694.5822215669,3107.49918774017,12149.0976350473,2929.78487828141,9042.38959599303,2042.6732556477,1331.41731323771,165.73832955378,11770.7959262492,17.1712477911988,20.2113908984216,9.08130755527173,49.3617848580912,19.4424325746846,0.0941360414747475,6.2558960328327,19.1501170198215,23.6291807938703,30.9163879769161,17.5351416406846,56.2194529030662,27.4583986992211,5.7183981276769,15.5999518784669,15.8402492070181,9.13930346636828,9.26100607655978,16.9826925446888,9.87660574054771,24.1152467968458,74.4284873463183,16.8133742686787,1.36420279540485,96.8861744290639
"13203","Marseille 3e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",50982,"50 001-100 000",11193.5113423965,10979.8327448578,5426.86335189162,3407.53407030186,25015.1667716939,17608.3269919392,4806.14858467319,1.02961056317212,879.206549806082,1204.67170408028,2986.99471805473,6484.346664474,5169.73638301839,3130.72530596569,33834.8150398438,12889.5728108322,1971.22437172469,7030.11582926083,5456.1892060692,2331.9379683981,1880.83972158826,2274.93513197052,21778.185819607,4889.50221509951,16534.2756172579,3888.46264847505,500.298177431956,796.846180696867,20747.1396195736,21.9558105652907,21.5366849963866,6.68379834118289,49.066664257373,27.2947485974867,0.00584729351995484,4.99312938820689,6.84148871515027,16.9635350332949,36.8254557485355,29.3596114235328,57.6894073604124,38.0955911703772,5.82602378468267,20.777757528694,16.1259613792598,6.89212565711388,5.55888873449844,6.72365174537399,2.24565629105845,22.4513752228961,75.9212716532707,17.854851091289,3.65891900866905,95.2656928884079
"13204","Marseille 4e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",49281,"10 001-50 000",8247.20682626647,8692.56537860753,3941.5834337382,5538.64528081526,26959.8663799767,22213.5053326598,3727.02350515337,5.64196926916648,1084.643286957,4048.34702287793,5957.42511757457,7231.83512643994,3374.21452713235,2072.96732469009,36777.0785959458,8248.97789020881,2193.44773130792,7325.65569144191,6204.50005738489,3708.62140428525,4208.52077004541,4887.3550512716,25508.3603638768,11179.6976296775,13828.9857609648,2451.15417950627,615.514595811254,1589.86695453467,23847.9787663261,16.7350638709979,17.6387763612904,11.2389060303469,54.7064109494058,16.778187185404,0.0253988246549781,4.88281012255317,18.2247104284157,26.8189330245666,32.556028497705,15.1899237720548,52.5922477486183,22.4296714288724,5.96417066022672,19.9190799571815,16.8705625739094,10.0840565533503,11.4433253828632,13.2891334435965,2.35613819451004,43.8275822914491,54.2135423982345,9.6092188778132,6.23272892438093,93.490833695834
"13205","Marseille 5e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",45979,"10 001-50 000",6378.15725245507,12866.1583810775,7373.94770947523,3700.38123578589,25260.6871085459,22440.0964975668,3463.10137875016,12.1193199270228,977.502490557885,5411.68242558105,6605.77044193516,6246.5965639157,2777.10719950554,5749.54127893086,31040.4744201471,5465.23730149037,1565.96637821954,4917.03936353586,5034.25954338831,3523.19438570867,4436.06223569487,6098.7152121095,26337.9025926299,9035.28383348255,16376.2307886995,1261.31884186299,1519.87188612911,771.417198219077,25422.0689846973,13.871892064758,27.9826842277507,8.04798111265119,54.9396183225949,15.4326492273581,0.0540074323135683,4.356052972695,24.1161281377192,29.4373530998471,27.8367633784152,12.3756473142023,77.9710069213391,17.606809830017,5.04491766789214,15.8407352187388,16.2183717788823,11.3503238965378,14.2912191857983,19.6476224221337,5.4558266572514,34.3052519148236,62.1774293951639,4.78898742003831,2.92892418257687,96.5227542143433
"13206","Marseille 6e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",42241,"10 001-50 000",6134.32621248764,9737.0411457938,4729.03460187349,3856.94036051681,22931.1788260983,21403.69676067,3437.34694832404,5.55806481888457,1265.66365876742,6939.20714765932,5923.82893753715,4913.74525183747,2018.36207804967,3327.0017382506,30295.6106905199,4078.43537614177,1624.27869904128,3478.01549335705,4638.63652963158,3276.22980946842,4683.23302892324,8516.78175395655,23034.6083583292,9016.54268536521,13479.67522451,615.334491958829,1331.19174118536,809.450486183972,21982.008159982,14.5222087840904,23.0511615392481,9.13079794634788,54.2865434674802,16.059594689457,0.0259677796832634,5.91329466549498,32.4206011010693,27.6766626054168,22.9574606049673,9.42996950769026,70.3526621888651,13.462132906989,5.36143243862567,11.480262038241,15.3112494645408,10.8142061994928,15.4584539548124,28.1122629972982,5.46336149746169,39.1434598978318,58.5192290436135,2.67134774938045,3.51406229093224,95.4303533970588
"13207","Marseille 7e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",34875,"10 001-50 000",4916.21070546252,4755.44735451519,2022.01400728057,4590.8596979638,18697.8970245119,16000.3968589505,1729.25328828462,20.2052869813559,1260.59798278973,5035.53936768895,4401.15980820378,3768.76485047091,1372.70086333971,1177.89300011302,27491.6967867303,4157.24502901656,1574.58083858846,4013.83199568894,4858.50757939923,3089.26269421208,3334.56514011494,6463.70350971007,19301.1691088639,9767.74180887921,8925.45843427013,1065.23053628092,1431.73447721868,3551.91102829329,15717.168263252,14.0966615210395,13.6356913391117,13.1637554063478,53.614041647346,10.8075649843478,0.126279911426405,7.87854197556707,31.4713404428598,27.5065665370781,23.5541960845971,8.57916760090755,58.2534540251371,15.1218204582526,5.72747783013699,14.6001610116198,17.6726362766533,11.2370753910803,12.1293536953473,23.5114753369096,6.90561489023546,50.6069956373443,46.243097420307,5.51899488716319,18.4025693379481,81.431172249737
"13208","Marseille 8e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",81276,"50 001-100 000",12309.1206176774,12560.9773477387,5724.61674791457,11172.5549350818,43737.6364384618,35122.9583921514,3722.94057109652,16.2624159479846,2599.3838423643,11070.5938874654,9857.83644885301,8480.8259341867,2696.69685511859,3946.98210440814,61181.92764436,8599.57908715808,3445.6259550938,8576.2029385523,10633.2591378035,7168.56064474443,8487.66806959071,14271.0318114172,40857.6715532031,21368.1550216764,18268.5447101763,3311.04986726117,3192.46885097156,4935.80080671035,35547.9362605141,15.1448405650837,15.4547189179324,13.7464379830231,53.8137167656649,10.5997351633354,0.0463013843151054,7.40081121112269,31.5195370613748,28.0666461486224,24.1461036382454,7.677875038343,68.947534450162,14.0557504777325,5.63177083128637,14.0175428737785,17.3797386699105,11.7167943553757,13.8728353230844,23.3255674688321,7.24735227102479,52.2990033679519,44.7126427319476,8.10386334167297,12.080475022379,87.0043125541922
"13209","Marseille 9e Arrondissement","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône",76342,"50 001-100 000",12096.5568397628,14421.5789357758,7595.26057724693,9002.36061043239,40089.2125149961,32094.8257005951,3722.9476543943,21.2449111790004,1701.91817311746,7020.85586861148,9488.34414754042,9624.68973135013,3711.30841422435,4998.99260632123,55732.9203866067,10174.629414302,3427.31214939428,10226.0387033005,9718.75517484318,7047.71374376948,6426.52506711147,8711.94613388584,33864.4078049647,19226.3752337562,13890.4489295411,4201.38554428226,912.946085066478,6288.49097614769,27366.5074737111,15.8452186735516,18.8907533674462,11.7921466695035,52.5126568795631,11.5998375848019,0.0661941939712933,5.30278054473405,21.8753512921595,29.5634699376619,29.9882910134379,11.563572423936,65.8172626926939,18.2560492859927,6.14952908553829,18.3482915166921,17.4380870541618,12.6455130915105,11.5309318487747,15.63159811733,2.62511658579111,56.774579802153,41.0178409424443,12.406493473854,18.5696174354059,80.8120066097805
